GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; In labor force:,Margin of Error; In labor force:,Estimate; In labor force: - Civilian labor force:,Margin of Error; In labor force: - Civilian labor force:,Estimate; In labor force: - Civilian labor force: - Employed,Margin of Error; In labor force: - Civilian labor force: - Employed,Estimate; In labor force: - Civilian labor force: - Unemployed,Margin of Error; In labor force: - Civilian labor force: - Unemployed,Estimate; In labor force: - Armed Forces,Margin of Error; In labor force: - Armed Forces,Estimate; Not in labor force,Margin of Error; Not in labor force
1400000US47157021341,47157021341,"Census Tract 213.41, Shelby County, Tennessee",4442,248,2660,200,2660,200,2560,189,100,49,0,17,1782,200
1400000US47157021342,47157021342,"Census Tract 213.42, Shelby County, Tennessee",7689,473,5460,395,5460,395,5285,383,175,109,0,17,2229,508
1400000US47157021351,47157021351,"Census Tract 213.51, Shelby County, Tennessee",3655,227,2149,238,2149,238,2051,237,98,93,0,12,1506,175
1400000US47157021352,47157021352,"Census Tract 213.52, Shelby County, Tennessee",5227,327,3425,284,3425,284,3332,279,93,63,0,17,1802,275
1400000US47157021353,47157021353,"Census Tract 213.53, Shelby County, Tennessee",7456,398,4827,344,4827,344,4593,346,234,180,0,17,2629,326
1400000US47157021410,47157021410,"Census Tract 214.10, Shelby County, Tennessee",2213,148,1422,149,1422,149,1371,144,51,38,0,12,791,111
1400000US47157021420,47157021420,"Census Tract 214.20, Shelby County, Tennessee",2689,190,1781,160,1781,160,1653,155,128,65,0,12,908,136
1400000US47157021430,47157021430,"Census Tract 214.30, Shelby County, Tennessee",3399,234,2348,219,2348,219,2292,221,56,37,0,12,1051,147
1400000US47157021510,47157021510,"Census Tract 215.10, Shelby County, Tennessee",6426,560,4561,416,4546,416,4292,414,254,134,15,25,1865,418
1400000US47157021520,47157021520,"Census Tract 215.20, Shelby County, Tennessee",8323,564,6062,526,6062,526,5602,482,460,177,0,19,2261,289
1400000US47157021530,47157021530,"Census Tract 215.30, Shelby County, Tennessee",4065,192,2763,199,2754,201,2618,202,136,70,9,13,1302,152
1400000US47157021540,47157021540,"Census Tract 215.40, Shelby County, Tennessee",8573,324,5991,341,5991,341,5692,326,299,119,0,19,2582,287
1400000US47157021611,47157021611,"Census Tract 216.11, Shelby County, Tennessee",5024,281,3367,236,3367,236,3114,251,253,139,0,17,1657,258
1400000US47157021612,47157021612,"Census Tract 216.12, Shelby County, Tennessee",3759,193,2824,173,2824,173,2716,176,108,66,0,12,935,151
1400000US47157021613,47157021613,"Census Tract 216.13, Shelby County, Tennessee",3617,232,2642,196,2635,195,2413,177,222,97,7,11,975,218
1400000US47157021620,47157021620,"Census Tract 216.20, Shelby County, Tennessee",2166,268,1512,230,1512,230,1287,223,225,116,0,12,654,136
1400000US47157021710,47157021710,"Census Tract 217.10, Shelby County, Tennessee",1863,206,1420,187,1420,187,1215,182,205,83,0,12,443,114
1400000US47157021721,47157021721,"Census Tract 217.21, Shelby County, Tennessee",3565,348,2565,323,2565,323,2045,264,520,214,0,12,1000,187
1400000US47157021724,47157021724,"Census Tract 217.24, Shelby County, Tennessee",1744,188,1268,138,1268,138,1138,127,130,58,0,12,476,143
1400000US47157021725,47157021725,"Census Tract 217.25, Shelby County, Tennessee",3770,372,3343,328,3335,329,3067,303,268,116,8,13,427,146
1400000US47157021726,47157021726,"Census Tract 217.26, Shelby County, Tennessee",3455,389,2168,307,2168,307,1767,318,401,172,0,12,1287,247
1400000US47157021731,47157021731,"Census Tract 217.31, Shelby County, Tennessee",2065,277,1328,192,1328,192,1060,150,268,94,0,12,737,159
1400000US47157021732,47157021732,"Census Tract 217.32, Shelby County, Tennessee",4586,347,3551,358,3551,358,3154,334,397,169,0,17,1035,214
1400000US47157021741,47157021741,"Census Tract 217.41, Shelby County, Tennessee",5778,580,4583,511,4583,511,3785,451,798,251,0,17,1195,396
1400000US47157021744,47157021744,"Census Tract 217.44, Shelby County, Tennessee",4961,366,3662,291,3662,291,3182,354,480,186,0,17,1299,280
1400000US47157021745,47157021745,"Census Tract 217.45, Shelby County, Tennessee",6439,586,4870,501,4870,501,4200,405,670,339,0,17,1569,278
1400000US47157021746,47157021746,"Census Tract 217.46, Shelby County, Tennessee",3072,317,2425,266,2425,266,2046,254,379,126,0,12,647,224
1400000US47157021747,47157021747,"Census Tract 217.47, Shelby County, Tennessee",2633,341,1890,306,1882,306,1653,292,229,128,8,13,743,216
1400000US47157021751,47157021751,"Census Tract 217.51, Shelby County, Tennessee",5403,433,3892,350,3892,350,3487,335,405,151,0,17,1511,292
1400000US47157021752,47157021752,"Census Tract 217.52, Shelby County, Tennessee",3284,306,2396,272,2396,272,2252,248,144,69,0,12,888,171
1400000US47157021753,47157021753,"Census Tract 217.53, Shelby County, Tennessee",2319,408,1891,348,1891,348,1730,294,161,102,0,12,428,160
1400000US47157021754,47157021754,"Census Tract 217.54, Shelby County, Tennessee",3326,291,2649,247,2649,247,2365,223,284,129,0,12,677,140
1400000US47157021900,47157021900,"Census Tract 219, Shelby County, Tennessee",3979,454,2716,304,2716,304,2015,241,701,197,0,17,1263,335
1400000US47157022022,47157022022,"Census Tract 220.22, Shelby County, Tennessee",2594,458,1456,293,1456,293,1191,257,265,132,0,12,1138,418
1400000US47157022023,47157022023,"Census Tract 220.23, Shelby County, Tennessee",1743,314,1129,200,1129,200,945,185,184,99,0,12,614,195
1400000US47157022024,47157022024,"Census Tract 220.24, Shelby County, Tennessee",2673,224,1855,227,1830,236,1725,220,105,78,25,36,818,168
1400000US47157022111,47157022111,"Census Tract 221.11, Shelby County, Tennessee",4307,572,2335,460,2335,460,1913,328,422,270,0,17,1972,427
1400000US47157022112,47157022112,"Census Tract 221.12, Shelby County, Tennessee",4951,502,3006,378,3006,378,2348,347,658,198,0,17,1945,381
1400000US47157022121,47157022121,"Census Tract 221.21, Shelby County, Tennessee",3839,318,2204,231,2204,231,1957,218,247,94,0,12,1635,253
1400000US47157022122,47157022122,"Census Tract 221.22, Shelby County, Tennessee",3043,368,2162,336,2162,336,1765,348,397,155,0,12,881,201
1400000US47157022130,47157022130,"Census Tract 221.30, Shelby County, Tennessee",4500,522,2796,434,2796,434,2214,347,582,229,0,17,1704,346
1400000US47157022210,47157022210,"Census Tract 222.10, Shelby County, Tennessee",3564,332,2011,265,2011,265,1492,274,519,181,0,12,1553,242
1400000US47157022220,47157022220,"Census Tract 222.20, Shelby County, Tennessee",3021,333,1784,284,1759,279,1390,218,369,149,25,40,1237,248
1400000US47157022310,47157022310,"Census Tract 223.10, Shelby County, Tennessee",4179,572,2130,342,2130,342,1566,318,564,170,0,17,2049,426
1400000US47157022321,47157022321,"Census Tract 223.21, Shelby County, Tennessee",2828,291,1840,264,1840,264,1527,257,313,104,0,12,988,193
1400000US47157022322,47157022322,"Census Tract 223.22, Shelby County, Tennessee",3206,292,1820,252,1820,252,1539,208,281,113,0,12,1386,188
1400000US47157022330,47157022330,"Census Tract 223.30, Shelby County, Tennessee",3580,299,2234,236,2224,238,1792,220,432,135,10,17,1346,227
1400000US47157022410,47157022410,"Census Tract 224.10, Shelby County, Tennessee",5053,430,3015,399,3015,399,2587,330,428,192,0,17,2038,328
1400000US47157022500,47157022500,"Census Tract 225, Shelby County, Tennessee",3707,358,2342,318,2342,318,2051,250,291,125,0,12,1365,233
1400000US47157022600,47157022600,"Census Tract 226, Shelby County, Tennessee",3170,359,2241,262,2241,262,1883,247,358,106,0,12,929,223
1400000US47157022700,47157022700,"Census Tract 227, Shelby County, Tennessee",5786,554,3085,481,3085,481,2286,441,799,300,0,17,2701,377
1400000US47157980100,47157980100,"Census Tract 9801, Shelby County, Tennessee",68,30,27,41,27,41,13,27,14,30,0,12,41,40
1400000US47157980200,47157980200,"Census Tract 9802, Shelby County, Tennessee",0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US47157980300,47157980300,"Census Tract 9803, Shelby County, Tennessee",0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US47157980400,47157980400,"Census Tract 9804, Shelby County, Tennessee",356,155,0,12,0,12,0,12,0,12,0,12,356,155
